TEXT,FROM_USER,CREATED_AT
RT @chrpr: @christophwarner Stop the cycle of moving data between silos and into new silos! +1 #lawdi Or at least make the silos open & standardized...,portableant,"Fri, 01 Jun 2012 15:48:21 +0000"
"#lawdi @christophwarner on the problem of data silos, updating those silos, just moving data around. Need to make those data linkable #lawdi",eltonteb,"Fri, 01 Jun 2012 15:48:17 +0000"
"RT @portableant: Big problem with cultural heritage projects and museums, too much reinvention of the wheel and fads #lawdi Too many silos created.",lornarichardson,"Fri, 01 Jun 2012 15:48:16 +0000"
RT @adreinhard: “@thememorious: #lawdi @christophwarner Tons of ancient world data inaccessible in closets somewhere...” Time to get data outta the closet.,portableant,"Fri, 01 Jun 2012 15:48:11 +0000"
#lawdi slow clap for Filemaker Pro #filemaker,thememorious,"Fri, 01 Jun 2012 15:48:04 +0000"
@christophwarner Stop the cycle of moving data between silos and into new silos! +1 #lawdi Or at least make the silos open & standardized...,chrpr,"Fri, 01 Jun 2012 15:47:17 +0000"
“@thememorious: #lawdi @christophwarner Tons of ancient world data inaccessible in closets somewhere...” Time to get data outta the closet.,adreinhard,"Fri, 01 Jun 2012 15:46:55 +0000"
Now @portableant foaf:knows @christophwarner #lawdi,sebhth,"Fri, 01 Jun 2012 15:45:38 +0000"
@portableant Dude! I'm on it. Hacking on a style sheet now... #lawdi,ekansa,"Fri, 01 Jun 2012 15:45:38 +0000"
"Big problem with cultural heritage projects and museums, too much reinvention of the wheel and fads #lawdi Too many silos created.",portableant,"Fri, 01 Jun 2012 15:45:24 +0000"
"#lawdi foaf is ""friend of a friend"" : http://t.co/i8BXO1Es",paregorios,"Fri, 01 Jun 2012 15:43:54 +0000"
Hooray someone else uses foaf apart from me #lawdi,portableant,"Fri, 01 Jun 2012 15:43:25 +0000"
#lawdi @christophwarner it's either open or it's not. Tons of ancient world data inaccessible in closets somewhere that's unavailable to us,thememorious,"Fri, 01 Jun 2012 15:43:24 +0000"
"@christophwarner ""It's either open or it's not—there's no middle ground."" #LAWDI",hcayless,"Fri, 01 Jun 2012 15:43:01 +0000"
"@JD_PhD YMaybe there should be a ""validator"" type thingy? Plug in set of sample URIs for a proposed scheme get feedback on structure? #lawdi",chrpr,"Fri, 01 Jun 2012 15:42:57 +0000"
"RT @ekansa: #lawdi @christophwarner ""Say no to Data Silos"" (Amen!)",eltonteb,"Fri, 01 Jun 2012 15:42:37 +0000"
"#lawdi @christophwarner ""Say no to Data Silos"" (Amen!)",ekansa,"Fri, 01 Jun 2012 15:41:26 +0000"
SAY NO TO DATA SILOS #lawdi Hell yeah.,portableant,"Fri, 01 Jun 2012 15:41:14 +0000"
Tarpits return in the choice of metadata #lawdi,JD_PhD,"Fri, 01 Jun 2012 15:40:10 +0000"
"#lawdi @christophwarner Definition of Data, Workflow, Views and Permissions.for content management",ekansa,"Fri, 01 Jun 2012 15:39:12 +0000"
#lawdi @christophwarner great description of the travails of early content management systems leading to linked data,elli_m,"Fri, 01 Jun 2012 15:38:34 +0000"
@sgillies has four toes. #lawdi,JD_PhD,"Fri, 01 Jun 2012 15:38:31 +0000"
"RT @chrpr: Re: URI best practices, have a look at: http://t.co/DcTwuAta Also curious what folks think of data gov uk document. #lawdi",portableant,"Fri, 01 Jun 2012 15:38:05 +0000"
Slow clap for #perl. #lawdi,JD_PhD,"Fri, 01 Jun 2012 15:35:29 +0000"
FYI my slides from yesterday are at http://t.co/SKqOYv8u #lawdi,BridgetAlmas,"Fri, 01 Jun 2012 15:35:23 +0000"
#lawdi @christophwarner background in content management and media. Excellent magazine experience for linked data,ekansa,"Fri, 01 Jun 2012 15:35:23 +0000"
Linked Daytime Television. #lawdi,chrpr,"Fri, 01 Jun 2012 15:34:18 +0000"
@chrpr Best practices for folks like us & the hypothetical grad students/one-year projects/non-geeks. #lawdi,JD_PhD,"Fri, 01 Jun 2012 15:34:00 +0000"
#lawdi Follow up to @sgillies good linking relations for sharing different formats/representations (etc.) here: http://t.co/7ewQvbto,ekansa,"Fri, 01 Jun 2012 15:33:39 +0000"
"Now up @christophwarner with a presentation on content management and opensource, awesome. #lawdi Background in media until he saw the light",portableant,"Fri, 01 Jun 2012 15:33:36 +0000"
http://t.co/BI7kAjpE #lawdi @sgillies presentation online.,elli_m,"Fri, 01 Jun 2012 15:33:25 +0000"
"Re: URI best practices, have a look at: http://t.co/DcTwuAta Also curious what folks think of data gov uk document. #lawdi",chrpr,"Fri, 01 Jun 2012 15:32:02 +0000"
"RT @JD_PhD: We need to produce a #BestPractices document, no? #lawdi",davidamichelson,"Fri, 01 Jun 2012 15:31:48 +0000"
@davidamichelson paste them into twitter. #lawdi,sebhth,"Fri, 01 Jun 2012 15:31:43 +0000"
#lawdi @sgillies RE: Healthy URIs -- Can ISAW open a check-up clinic to give my URIs a clean bill of health?,davidamichelson,"Fri, 01 Jun 2012 15:31:19 +0000"
"RT @mr56k: #lawdi liking very much the ""URIs hygiene"" section of @sgillies talk. I'd love see these principles applied more in institutional contexts",portableant,"Fri, 01 Jun 2012 15:31:07 +0000"
"""Good URIs are full of vitamins and minerals and make your data strong."" @sgillies #lawdi",adreinhard,"Fri, 01 Jun 2012 15:31:05 +0000"
@sgillies HTTP URIs have lots of good vitamins and make your data strong #lawdi,eltonteb,"Fri, 01 Jun 2012 15:30:56 +0000"
"#lawdi liking very much the ""URIs hygiene"" section of @sgillies talk. I'd love see these principles applied more in institutional contexts",mr56k,"Fri, 01 Jun 2012 15:30:40 +0000"
"If projects do change their uri structure, be prepared for redirects on your server. #lawdi",portableant,"Fri, 01 Jun 2012 15:30:03 +0000"
"#lawdi @sgillies clarifiation - what he means is that users should be given URLs, not have to make assumptions about how to construct them",elli_m,"Fri, 01 Jun 2012 15:29:56 +0000"
"We need to produce a #BestPractices document, no? #lawdi",JD_PhD,"Fri, 01 Jun 2012 15:29:37 +0000"
#lawdi @sgillies are clean uris totally incompatible with dynamically-produced info (eg interactive search results)?,adamrabinowitz,"Fri, 01 Jun 2012 15:28:57 +0000"
"@ekansa @sgillies ""Wow you're a nice URI, and good looking, too."" #flatteruris #lawdi",chrpr,"Fri, 01 Jun 2012 15:28:41 +0000"
"#lawdi @sgillies use rel=""alternate"" links to other formats, don't just add .xml or .json to URI (discussion ensues)",elli_m,"Fri, 01 Jun 2012 15:28:31 +0000"
Why are you still using www. ?? #lawdi @sgillies dislikes appended .json or .xml suffixes,portableant,"Fri, 01 Jun 2012 15:27:45 +0000"
RT @paregorios: I've just added some links and corrections to my bibliography screed at http://t.co/gHc4XeLa #lawdi #bibliography #LOD,ISAWLibrary,"Fri, 01 Jun 2012 15:27:28 +0000"
#lawdi @sgillies Note. Flatter URIs are better (don't do lots hierarchies necessarily),ekansa,"Fri, 01 Jun 2012 15:27:23 +0000"
@bsletten you would also enjoy the chat over here at #lawdi :),portableant,"Fri, 01 Jun 2012 15:26:42 +0000"
"@sgillies with a very practical, technical, ""here's how"" presentation. Want these slides. And good fodder for ""getting started"" #lawdi",chrpr,"Fri, 01 Jun 2012 15:26:39 +0000"
"And there's no reason for ""www."" in URIs. #lawdi",sebhth,"Fri, 01 Jun 2012 15:26:18 +0000"
"#lawdi @sgillies cool URIs don't change! (/things/1, not things/1.aspx; eleminate /cgi-bin/; leave out software names http://t.co/qZf7A16r)",elli_m,"Fri, 01 Jun 2012 15:26:17 +0000"
"Sustainabiity of data, good uri hygiene. Clean urls - ditch .net and cgi-bin and create a better hierarchy. #lawdi Engineer your urls w/care",portableant,"Fri, 01 Jun 2012 15:25:45 +0000"
@sgillies Cool URIs don't change: need to buffer against the possibilities of changes. The less unnecessary hierarchy the better #lawdi,eltonteb,"Fri, 01 Jun 2012 15:25:43 +0000"
#lawdi @sgillies Practicing good URI practices (cool URIs see http://t.co/tJVDa4Ck),ekansa,"Fri, 01 Jun 2012 15:25:33 +0000"
@sgillies again referencing Ed Summers (http://t.co/JqhRhvKL) - excellent person to follow. #lawdi,classicslib,"Fri, 01 Jun 2012 15:25:19 +0000"
#lawdi @sgillies if preservation is access in the future - then one way to achieve it is good URI hygiene,elli_m,"Fri, 01 Jun 2012 15:24:47 +0000"
@hcayless @sebhth And sometimes best practice is to *not* deref: http://t.co/1Xvqyjkl #lawdi,chrpr,"Fri, 01 Jun 2012 15:24:29 +0000"
@sgillies gives shout out to @timoreilly in his #lawdi talk on http and uris and the ancient world,adreinhard,"Fri, 01 Jun 2012 15:24:07 +0000"
RT @portableant: All of this Linked Data chat can also be grounded in serendipity. Provide the means and see what people might build #lawdi,eltonteb,"Fri, 01 Jun 2012 15:23:36 +0000"
#lawdi @sgillies Data can improve with use. That's very true.,ekansa,"Fri, 01 Jun 2012 15:23:34 +0000"
"@sgillies ""preservation is access"" David Brunton. Or is access preservation? #lawdi",eltonteb,"Fri, 01 Jun 2012 15:23:15 +0000"
Wow cool! Just dropped my kml into gMaps and - it resolves #lawdi,kimtruck,"Fri, 01 Jun 2012 15:23:03 +0000"
"""Make links"" need to trend on twitter. Or at least make it into tomorrow's #LAWDI word cloud.",sebhth,"Fri, 01 Jun 2012 15:22:45 +0000"
All of this Linked Data chat can also be grounded in serendipity. Provide the means and see what people might build #lawdi,portableant,"Fri, 01 Jun 2012 15:22:35 +0000"
"@tronchin If you have any questions for the #lawdi group, you should tweet them to us here as you follow the discussion. Let's open it up.",adreinhard,"Fri, 01 Jun 2012 15:22:03 +0000"
"@sebhth @chrpr Sure, but it's not breaking any rules either. HTTP URIs in XML namespaces aren't guaranteed to return anything e.g. #lawdi",hcayless,"Fri, 01 Jun 2012 15:21:56 +0000"
"Projects should make links to other projects. Share the love, share the data, reap the benefit for ancient data #lawdi Break out of niche.",portableant,"Fri, 01 Jun 2012 15:21:52 +0000"
RT @portableant: Provide useful info for those that want it - rdf | autodiscovery | KML | Json Freedom of choice for consumption #lawdi,ekansa,"Fri, 01 Jun 2012 15:21:47 +0000"
"@sgillies Last principle of LOD is: make links. Allows you to stumble on data, indicates trust with other projects #lawdi",eltonteb,"Fri, 01 Jun 2012 15:21:26 +0000"
"#lawdi @sgillies Make links! Means of citation, lets people and software to stumble on data, and trust in other projects",ekansa,"Fri, 01 Jun 2012 15:21:21 +0000"
"#lawdi @sgillies the kinds of useful information that a URI returns - RDF, KML, JSON, autodiscovery",elli_m,"Fri, 01 Jun 2012 15:20:32 +0000"
Provide useful info for those that want it - rdf | autodiscovery | KML | Json Freedom of choice for consumption #lawdi,portableant,"Fri, 01 Jun 2012 15:19:59 +0000"
"#lawdi @sgillies some good tips on how to share multiple representations of resources (RDF, KML, JSON, etc.)",ekansa,"Fri, 01 Jun 2012 15:19:52 +0000"
"@sgillies 3rd principle of LOD - provide useful information, by returning information, either RDF or HTML with links to RDF #lawdi",eltonteb,"Fri, 01 Jun 2012 15:19:43 +0000"
@chrpr @hcayless 404 or meaningless 200 is like taking out the batteries. #lawdi,sebhth,"Fri, 01 Jun 2012 15:17:42 +0000"
"@sgillies Authority segment of a HTTP URI provides provenance - we know where it comes from, it's authoritative #lawdi",eltonteb,"Fri, 01 Jun 2012 15:17:42 +0000"
"RT @portableant: After the tea break, opinion is now that filemaker and ms access must die in the archaeological world #lawdi",padraicb,"Fri, 01 Jun 2012 15:17:30 +0000"
"#lawdi @sgillies HTTP URI provides some provenance (and authority, helps with trust)",ekansa,"Fri, 01 Jun 2012 15:17:15 +0000"
@hcayless @sebhth Or a 200 with nothing of value at the end. But best practice is still separate from definition of URI & HTTP terms. #lawdi,chrpr,"Fri, 01 Jun 2012 15:16:46 +0000"
"#lawdi @sgillies Good discussion about HTTP URIs versus DOIs. Resolving DOIs more ""niche"", HTTP resolution ubiquitous",ekansa,"Fri, 01 Jun 2012 15:16:02 +0000"
It's a design decision for browsers not to support other protocols. In fact some do ftp. #lawdi,JD_PhD,"Fri, 01 Jun 2012 15:15:47 +0000"
"@sgillies HTTP URIs - ""batteries are included"" #lawdi",eltonteb,"Fri, 01 Jun 2012 15:15:20 +0000"
#lawdi @sgillies Good practice for using HTTP URIs for Linked Data (easy to deference),ekansa,"Fri, 01 Jun 2012 15:14:57 +0000"
"RT @portableant: After the tea break, opinion is now that filemaker and ms access must die in the archaeological world #lawdi",kimtruck,"Fri, 01 Jun 2012 15:14:56 +0000"
"RT @ekansa: #lawdi @sgillies Showing how URIs have a syntax URI = scheme "":"" hierarchy-part [""?"" query] [""#"" fragment id]",eltonteb,"Fri, 01 Jun 2012 15:14:49 +0000"
"#lawdi @sgillies use URIs. Use HTTP URIs. HTTP is a protocol, can be accessible, web browser, DNS, TCP all there. http = batteries included!",elli_m,"Fri, 01 Jun 2012 15:14:19 +0000"
"RT @ekansa: #lawdi @sgillies Showing how URIs have a syntax URI = scheme "":"" hierarchy-part [""?"" query] [""#"" fragment id]",portableant,"Fri, 01 Jun 2012 15:14:00 +0000"
#lawdi here we go.,sebhth,"Fri, 01 Jun 2012 15:13:50 +0000"
@sgillies use HTTP URIs because it permits interaction with things #lawdi,eltonteb,"Fri, 01 Jun 2012 15:13:38 +0000"
http:// means batteries included #lawdi,portableant,"Fri, 01 Jun 2012 15:13:37 +0000"
"#lawdi @sgillies Showing how URIs have a syntax URI = scheme "":"" hierarchy-part [""?"" query] [""#"" fragment id]",ekansa,"Fri, 01 Jun 2012 15:13:09 +0000"
"@sebhth All http:// URIs are dereferenceable, but what you get back might be a 404 Not Found #lawdi",hcayless,"Fri, 01 Jun 2012 15:12:41 +0000"
rfc 3986 goes way beyond LOD so we need to apply further qualification to make it useful. #lawdi,sebhth,"Fri, 01 Jun 2012 15:11:53 +0000"
"@sebhth sugar, best practice for implementation, but not part of the URI specification itself #lawdi",paregorios,"Fri, 01 Jun 2012 15:11:11 +0000"
"#lawdi discussion of URIs - no inherent property that they have to be derefernceable, also are late binding, no presumed temporality",elli_m,"Fri, 01 Jun 2012 15:11:06 +0000"
#lawdi @sgillies invokes RFC 3986 to remind us not to confuse location (dereferencing) with identification in the context of URIs,paregorios,"Fri, 01 Jun 2012 15:10:28 +0000"
"#lawdi @sgillies URIs are ""late binding"" (the state of the resource when you visit/retrieve it) Interesting versioning issue",ekansa,"Fri, 01 Jun 2012 15:10:23 +0000"
"RT @ekansa: #lawdi @sgillies Linked Data ""the sweet spot"" between Semantic Web and HTTP (the rest of the Web)",ThTBln,"Fri, 01 Jun 2012 15:09:30 +0000"
I will admit thinking that being dereferencable should be a property of http uris #lawdi #my2cents,sebhth,"Fri, 01 Jun 2012 15:09:15 +0000"
That is definitely one hard conversation for many projects and will make a good breakout. @JD_PhD @davidamichelson #lawdi,portableant,"Fri, 01 Jun 2012 15:08:32 +0000"
RT @paregorios: @adamrabinowitz I've added a link to the ICA Zotero library in a comment on my blog post: http://t.co/gHc4XeLa #lawdi,eltonteb,"Fri, 01 Jun 2012 15:08:30 +0000"
#lawdi @sgillies: graph: overlap of semantic web and http = linked data,ByzCapp,"Fri, 01 Jun 2012 15:07:01 +0000"
"Sweetspot - semantic web, linked data and http venn diagram #lawdi",portableant,"Fri, 01 Jun 2012 15:06:49 +0000"
"RT @tronchin: Can you folks at #lawdi form a posse and get JRA online? Seems a small task, in light of the cool big things y'all are doing.",classicslib,"Fri, 01 Jun 2012 15:06:40 +0000"
"#lawdi @sgillies Linked Data ""the sweet spot"" between Semantic Web and HTTP (the rest of the Web)",ekansa,"Fri, 01 Jun 2012 15:06:33 +0000"
"@portableant @davidamichelson Calling it a ""market"" is generous. :-) Recalls #breakout on using tools you're given #lawdi",JD_PhD,"Fri, 01 Jun 2012 15:06:17 +0000"
are @sgilles #Lawdi slides online?,davidamichelson,"Fri, 01 Jun 2012 15:06:01 +0000"
"Can you folks at #lawdi form a posse and get JRA online? Seems a small task, in light of the cool big things y'all are doing.",tronchin,"Fri, 01 Jun 2012 15:05:56 +0000"
#lawdi Excited about @sgillies talk on how to get the most out of #linkeddata,ByzCapp,"Fri, 01 Jun 2012 15:05:42 +0000"
#lawdi @sgillies Once they used HTTP URIs people almost immediately started to use Pleiades,ekansa,"Fri, 01 Jun 2012 15:05:33 +0000"
"@JD_PhD @portableant #LAWDI again raises the question, for starting PhD student with no tech funding, how should she start making her DB?",davidamichelson,"Fri, 01 Jun 2012 15:05:31 +0000"
Fabulous coffee break talking about possible futures for ebooks and archaeological publication with @ByzCapp and @adamrabinowitz #lawdi,adreinhard,"Fri, 01 Jun 2012 15:05:25 +0000"
#lawdi @sgillies 3rd presentation of Berners-Lee's 4 principles of LD in last 2 days!,elli_m,"Fri, 01 Jun 2012 15:05:10 +0000"
"Sustainability of linked data is mentioned, big issue #lawdi",portableant,"Fri, 01 Jun 2012 15:04:11 +0000"
"#lawdi @sgillies Crafting Linked Data - principles, how to profit from http, care and feeding of linked data.",elli_m,"Fri, 01 Jun 2012 15:04:01 +0000"
@portableant So what's the user-friendly db that replaces FMP and Access? #lawdi #skeptical,JD_PhD,"Fri, 01 Jun 2012 15:03:25 +0000"
#lawdi @sgillies getting into how do the Linky Data thingy,ekansa,"Fri, 01 Jun 2012 15:03:07 +0000"
"Now talking, @sgillies on crafting linked data #lawdi with the promise of tech-light overview",portableant,"Fri, 01 Jun 2012 15:02:42 +0000"
